"dataId","query"
2532,"2nd Factory Facilities & Equipment Expo Osaka(FacTex Osaka) http://www.factex-kansai.jp/"
2533,"REHACARE INTERNATIONAL 2017 http://www.rehacare.com/"
2534,"EXPO REAL 2017 - 20th International Trade Fair for Property and Investment http://www.exporeal.de"
2535,"REHACARE 2017 https://www.rehacare.com/"
2536,"Health Ingredients Japan 2017 / Food Ingredients for Taste Japan 2017 / Safety and Technology Japan 2017(Hi / FiT / S-tec) http://www.hijapan.info/"
2537,"MEDTEC Ireland 2017 http://www.medteceurope.com/ireland"
2538,"LINEAPELLE Winter 18/19 http://www.lineapelle-fair.it/"
2539,"SIGN ISTANBUL 2017 - 19th International Advertising Industry and Digital Printing Technologies Fair http://www.signistanbul.com"
2540,"MEMS SENSING & NETWORK SYSTEM 2017 http://www.mems-sensing-network.com/"
2541,"AGRO Innovation 2017 http://www.jma.or.jp/ai/"
2542,"IBERFLORA 2017 - International Plants, Flower, Gardening, Technology and DIY Garden http://iberflora.feriavalencia.com/"
2543,"8th Trade Fair for Furniture, Interiors and Accessories(FOR INTERIOR) http://forinterior.cz/"
2544,"7th International Trade Fair for Gastronomy, Hotel and Restaurant Equipment(FOR GASTRO AND HOTEL) http://for-gastro.cz/"
2545,"4th Myanmar Build and Decor http://www.myanmarbuilddecor.com"
2546,"Bangladesh Water Expo 2017 http://bangladeshwaterexpo.biz/"
2547,"NYCC - New York Comic Con 2017 http://www.newyorkcomiccon.com/"
2548,"Reeduca - The salon for rehabilitation, massotherapy and well-being http://www.salonreeduca.com/"
2549,"Erbil Style - Erbil International Fashion, Textile and Accessories,  Leather, Footwear and Sub-Industry Fair http://www.erbilstyle.com"
2550,"Yapi - Turkeybuild Ankara 2017 http://www.yapifuariankara.com/en-GB"
2551,"SHCC - Shanghai Comic Convention 2017 http://www.comiccon.com.cn/en/exhibitors/"
2552,"Vietnam Print Pack Foodtech http://www.vietnamprintpack.com/index.asp"
2553,"aluexpo 2017 - 5th International Aluminium Technologies, Machinery and Products Trade Fair http://www.aluexpo.com"
2554,"Mozaik Housewares & Gift Show(Mozaik) http://indonesiahousewaresgift.com/"
2555,"International Childhood Products Trade Show(PUERICULTURA MADRID) http://www.ifema.es/puericulturamadrid_06/"
2556,"INDEX Indonesia http://www.index-indonesia.com/"
2557,"IINEX2017 - 17th International Industry Exhibition http://www.idro-fairs.com/"
2558,"KORIYAMA EXPO 2016 http://www.ko-cci.or.jp/event/maturi/expo.html"
2559,"IPCC 2017 - 17th International Paint, Coating, Resin and Composites Fair http://www.ipcc.ir"
2560,"SILMO Paris 2017 http://en.silmoparis.com/"
2561,"CAREER Azerbaijan 2017 - 11th Azerbaijan International Career Exhibition http://careerexpo.az/"
2562,"Jagd & Angeln 2017 http://www.jagd-und-angeln.de/"
2563,"AGRI FEST 2017 (6th Edition) http://www.agrifest.in"
2564,"DAIRY FEST 2017 (6th Edition) http://www.dairyfest.in"
2565,"FOOD FEST 2017 (6th Edition) http://www.indiafoodfest.in"
2566,"POULTRY FEST 2017 (6th Edition) http://www.poultryfest.in"
2567,"Salon du Sake 2017 European Fair for Sake and Japanese drinks(Salon du Sake 2017) http://www.salon-du-sake.fr"
2568,"ANUGA 2017 http://www.anuga.de/"
2569,"Aqua & Zoo 2017 http://aquazoo.mtp.pl/"
2570,"GITEX Technology Week 2017 http://www.gitex.com/"
2571,"36th Saudi Agriculture & Saudi Agro Food / Food Pack 2017(SAUDI AGRICULTURE & FOOD 2017 ) http://saudi-agriculture.com/"
2572,"JIS Miami October Show - Jewelers International Showcase http://www.jisshow.com"
2573,"AGROPRODMASH 2017 - 22nd International Exhibition for Equipment, Technologies, Raw materials and Ingredients for the Food Processing Industry http://www.agroprodmash-expo.ru/en/"
2574,"Oman Health Exhibition and Conference http://www.omanhealthexpo.com/"
2575,"Ramen Expo in Austin https://www.ramenexpousa.com/"
2576,"International trade fair for automation in production and assembly(Motek) http://www.motek-messe.de"
2577,"WORLD OF ENERGY SOLUTIONS http://www.world-of-energy-solutions.com/"
2578,"Top Franchise Mediterranee http://www.topfranchisemed.fr/"
2579,"OFSEC 2017 - Oman Fire, Safety & Security Expo http://muscat-expo.com/ofsec/"
2580,"PIR Expo http://pirexpo.com/"
2581,"Composite Suppliers Meetings South Carolina http://usa.compositesmeetings.com/index.php"
2582,"D&A LA Spring'18 http://designersandagents.com"
2583,"Meteorological Technology World Expo 2017 http://www.meteorologicaltechnologyworldexpo.com/"
2584,"Weldex - 17th International exhibition for welding materials, equipment and technologies http://weldex.ru/"
2585,"Brand Licensing Europe (BLE 2017) http://www.brandlicensing.eu/brand-licensing-europe"
2586,"IMEX America 2017 http://www.imexamerica.com/"
2587,"Oil & Gas Thailand 2017(OGET) http://www.oilgasthai.com/"
2588,"Thailand Marine & Offshore Expo 2017(TMOX) http://thai-marine.com"
2589,"Indonesia Transport Supply Chain & Logistics(ITSCL) http://www.transport-supplychain-logistics.co.id/"
2590,"Elmia Nordic Rail http://www.elmia.se/nordicrail"
2591,"SICAM 2017 http://www.exposicam.it/"
2592,"Interfiliere Shanghai http://www.interfiliere.com/"
2593,"Annual Investment Opportunities in Iran's Mines & Mining Industries Exhibition(MINEX) http://www.minex.ir"
2594,"Business Aviation Convention & Exhibition (NBAA-BACE)(NBAA 2017) http://www.nbaa.org/events/bace/"
2595,"CISMEF 2017 - China International Small and Medium Enterprises Fair http://www.cismef.com.cn/13/en/"
2596,"Worlddidac Asia 2017(WDDA17) http://worlddidacasia.com"
2597,"inter airport Europe - 21st International Exhibition for Airport Equipment, Technology, Design & Services http://www.interairport.com/europe"
2598,"Energy Efficiency. Housing and Public Utilities(Energy Efficiency) http://energo.sibexpo.ru/ru/main/vistavki/2988/energo/about/"
2599,"it-sa 2017 - IT Security Expo and Congress http://www.it-sa.de"
2600,"Specialty Printing & Imaging Technology SGIA Expo(SGIA EXPO 2017) http://www.sgia.org"
2601,"Malaysia 6th International Scientific Instrument and Laboratory Equipment Exhibition and Conference (Lab Asia) http://lab-asia.com/"
2602,"Arms and Security - 2017 http://www.iec-expo.com.ua/en/as-2017.html"
2603,"Protection Technologies/Firetech - 2017 http://www.iec-expo.com.ua/en/ptf-2017.html"
2604,"IME 2017 - INDONESIA MARITIME EXPO http://www.maritimexpo.co.id/"
2605,"Bar Convent Berlin - International Bar and Beverage Trade Show(BCB) http://www.barconvent.com"
2606,"Intertextile Shanghai Apparel Fabrics - Autumn Edition 2017 http://intertextile-shanghai-apparel-fabrics-autumn.hk.messefrankfurt.com/"
2607,"OLIVE OIL KANSAI INTERNATIONAL 2017 http://www.olive-kansai.com/"
2608,"ITpro Expo 2017 http://itpro.nikkeibp.co.jp/expo/"
2609,"eDocument JAPAN 2017  55th Image and Information Management Show http://expo.nikkeibp.co.jp/e-doc/"
2610,"World Sugar Expo & Conference 2017(World Sugar Expo) http://worldsugarexpo.com/"
2611,"32nd Trade Expo Indonesia 2017 (TEI 2017) http://www.tradexpoindonesia.com/"
2612,"CHIC 2017 Autumn Edition - China International Fashion Fair (Autumn) http://www.chiconline.com.cn/"
2613,"FASHION WORLD TOKYO 2017 [Autumn] http://www.fashion-tokyo.jp/autumn/"
2614,"5th TOKYO FASHION WEAR EXPO [AUTUMN] http://www.apparel-expo.jp/autumn/"
2615,"6th TOKYO SHOES EXPO [AUTUMN] http://www.shoes-expo.jp/autumn/"
2616,"LIVING & DESIGN 2017 http://www.living-and-design.com/"
2617,"6th TOKYO BAG EXPO [AUTUMN] http://www.bag-expo.jp/autumn/"
2618,"8th TOKYO FASHION JEWELLERY EXPO [AUTUMN] http://www.ac-expo.jp/autumn/"
2619,"Global Sources Consumer Electronics http://www.globalsources.com/TRADESHOW/HONGKONG-ELECTRONICS.HTM?source=GSE_GSE_freelisting_HK035&WT.mc_id=8010010"
2620,"4th TOKYO MEN'S FASHION EXPO (MEN'S TOKYO) [AUTUMN] http://www.mfs-expo.jp/autumn/"
2621,"3rd OEM/SOURCING EXPO [AUTUMN] http://www.oem-expo.jp/autumn/"
2622,"3rd TEXTILE TOKYO -Textile & Material Expo Tokyo  [AUTUMN] http://www.textile-expo.jp/autumn/"
2623,"30th International Optical Fair Tokyo -IOFT 2017- http://www.ioft.jp/"
2624,"1st Japan's Food Trade Fair http://www.jpfood.jp/"
2625,"salonnautico 2017 http://www.salonnautico.com"
2626,"Bursa Agriculture Fair 2017 http://www.burtarim.com/"
2627,"5th International Precision Engineering, Machine Tools and Metalworking Exhibition & Conference(MTA Hanoi 2017) http://mtahanoi.com/"
2628,"Taiwan Hardware Show 2017(THS) http://www.hardwareshow.com.tw/home/Main_eng.asp"
2629,"Regenerative Medicine Japan 2017(RM) http://saiseiexpo.jp/"
2630,"32nd Trade Expo Indonesia 2017 http://www.tradexpoindonesia.com/"
2631,"FRANKFURTER BUCHMESSE - Frankfurt Book Fair 2017 http://www.buchmesse.de"
2632,"Medic West Africa 2017 http://www.medicwestafrica.com/"
2633,"All-Energy Australia 2017 http://www.all-energy.com.au/"
2634,"Music China http://www.musikmesse-china.com/"
2635,"Prolight + Sound Shanghai 2017 http://prolight-sound-shanghai.hk.messefrankfurt.com/"
2636,"Security & Safety Trade Expo 2017(RISCON TOKYO) http://www.kikikanri.biz/"
2637,"TAITRONICS - Taipei International Electronics Show 2017 https://www.taitronics.tw/"
2638,"KOMPOZYT-EXPO - 8th International Trade Fair for Composite Materials, Technologies and Products http://kompozyty.krakow.pl/gb/"
2639,"EFE 2017 - 2nd Trade Fair for Energy Efficiency in Industry http://www.efe.krakow.pl/gb/"
2640,"International Furniture, Interior Decoration and Supporting Industry Fair(Ambienta) http://www.zv.hr/fairs-2863/ambienta-2920/2920"
2641,"4INSULATION - International Trade Fair of Industrial Insulation http://4insulation.eu/gb/"
2642,"International Greentech & Eco Products Exhibition & Conference Malaysia(IGEM 2017) http://www.igem.my/"
2643,"7th International Hardware&Tools Expo Tokyo(TOOL JAPAN) http://www.tooljapan.jp/"
2644,"4th Next Generation Agriculture Expo Tokyo http://www.agri-next.jp/tokyo/"
2645,"AGRI WORLD 2017 http://www.nogyoworld.jp/"
2646,"AGRITECH JAPAN - 7th International Agricultural Material & Technology Expo Tokyo http://www.agritechjapan.jp/tokyo/"
2647,"2nd Farmers' Processing & Sales Support Expo Tokyo http://www.agri-processing.jp/tokyo/"
2648,"IREE 2017 - 12th International Railway Equipment Exhibition http://www.ireeindia.com/"
2649,"BioJapan 2017(BJ2017) http://www.ics-expo.jp/biojapan/"
2650,"11th International Garden Expo Tokyo(GARDEX) http://www.gardex.jp"
2651,"14th International Flower & Plants Expo Tokyo(IFEX) http://www.ifex.jp/"
2652,"Small and Medium Enterprise techno fair in Kyushu 2017 http://www.kyushu-tf.com/"
2653,"ROMENVIROTEC 2017 - International Trade Fair for Technology and Environmental Protection Equipment http://www.romenvirotec.ro"
2654,"POWTEX OSAKA 2017 The 12th Powder Technology Exhibition Osaka http://www.powtex.com/"
2655,"The World Food And Beverage Great EXpo 2017 in KANSAI(FABEX KANSAI) http://kansai.fabex.jp/"
2656,"Dessert Sweets & Bakery Festival 2017 in KANSAI http://kansai.fabex.jp/"
2657,"Special Equipment Exhibition & Conference for Anti-Terrorism '17(SEECAT) http://www.seecat.biz/"
2658,"METALEX Vietnam 2017(MXV 2017) http://www.metalexvietnam.com"
2659,"Architecture Exhibition NAGOYA 2017 (47th) http://www.chukei-news.co.jp/kenchiku/"
2660,"INWETEX-CIS TRAVEL MARKET http://travelexhibition.ru/"
2661,"AAPMR2017 - American Academy of Physical Medicine and Rehabilitation Annual Assembly http://www.aapmr.org/"
2662,"CILF 2017 - China (Shenzhen) International Logistics and Transportation Fair http://www.scmfair.com/en/"
2663,"WaterEx - China International Water Treatment Show Water & Membrane China http://www.waterex.com.cn/"
2664,"CXIVFF - China Xiamen International Vegetarian Food Fair http://www.vffair.com/"
2665,"Viscom Italia 2017 - 29th International Trade Fair and Conference on Visual Communication http://www.viscomitalia.it/"
2666,"SIA GUEST 2017 -  International Hospitality Exhibition http://www.siarimini.com/"
2667,"SUN 2017 http://www.sungiosun.it/"
2668,"TTG Incontri 2017 http://en.ttgincontri.it/"
2669,"Istanbul Jewelry Show October - Istanbul International Jewelry, Watch & Equipment Fair http://october.istanbuljewelryshow.com/en/Page/12/home.aspx"
2670,"The 12th China Xiamen International Buddhist Items & Crafts Fair (Autumn Edition)(The 12th Xiamen Buddha Fair) http://autumn.buddhafair.com/jp/"
2671,"PaintExpo Eurasia 2017 http://www.paintexpo.com.tr"
2672,"12th Indonesia International Exhibition On Cosmetics, Beauty, Hair & Spa(Cosmobeaute Indonesia 2017 ) http://cosmobeauteasia.com/"
2673,"China(Shenzhen) International Internet and E-commerce Expo 2017(CIE 2017) http://www.ciefair.com/en/"
2674,"IHGF Delhi Fair Autumn 2017 http://ihgfdelhifair.epch.in/"
2675,"5th International Mining and Minerals Recovery Exhibition(CPMM 2017) http://www.miningmyanmar.com"
2676,"Franchising & Licensing Asia 2017(FLAsia 2017) http://www.franchiselicenseasia.com"
2677,"BI 2017 - Broadcast India Show Mumbai http://broadcastindiashow.com/"
2678,"Innovation Drift http://innovationdrift.com/"
2679,"Mumbaiwood http://www.mumbai-wood.com"
2680,"electronicAsia 2017 http://www.hktdc.com/fair/electronicasia-en/"
2681,"Addisbuild - International Construction, Construction Materials and Technologies Exhibition http:/www.addisbuild.com/"
2682,"Food-Beverages-Hospitality East Africa 2017 http://www.mxmexhibitions.com/foodbev_kenya/index.html"
2683,"SEMEDIC 2017 - Senior Medical Industry Fair http://www.semedic.kr/"
2684,"CGC EXPO 2017 - 10th China (Weihai) Fishing Gear Manufacturing Center Expo http://www.cgcexpo.com/"
2685,"High Point Market http://www.highpointmarket.org"
2686,"INTERMOB 2017 http://www.intermobistanbul.com/"
2687,"Wood Processing Machinery 2017 - 30th Wood Processing Machines, Cutting Tools, Hand Tools Fair http://www.woodmachineryistanbul.com/"
2688,"Cosmetista Expo http://www.cosmetistaexpo.com/en/index.php"
2689,"RESTONOUVO http://www.restonouvo.com"
2690,"AYSAF - 58th International Exhibition for Footwear Materials, Components, Leather and Technologies http://cnraysaf.com/"
2691,"Beautyworld Japan West http://www.beautyworldjapan.com/"
2692,"MIPCOM http://www.mipcom.com"
2693,"Bahrain International Defence Exhibition & Conference(BIDEC 2017) http://www.bahraindefence.com/jetro"
2694,"Kuwait Oil & Gas Show and Conference 2017(KOGS 2017) http://kogs2017.com/"
2695,"68th Annual AHCA/NCAL Convention & Expo http://www.ahcancal.org/events/ahca_convention/Pages/default.aspx"
2696,"IPB 2017 - International Powder & Bulk Solids Processing Conference & Exhibition http://www.ipbexpo.com/"
2697,"2017 ISPA CONFERENCE & EXPO http://attendispa.com/"
2698,"FHO - Food and Hospitality Oman http://www.foodandhospitalityoman.com/"
2699,"FENATRAN 2017 http://www.fenatran.com.br"
2700,"TITAS 2017 - Taipei Innovative Textile Application Show http://www.titas.tw/"
2701,"Watex 2017 - 13th Iran International Water and Wastewater Exhibition http://watex.ir/English/default.aspx"
2702,"MOVIMAT - International Integrated Logistics http://www.expomovimat.com.br/"
2703,"C&R EXPO CHINA 2017 - Care & Rehabilitation Expo China(C&R EXPO CHINA) http://www.crexpo.com.cn/"
2704,"Advanced Manufacturing Meetings Baja California(AM Meetings Baja California) http://www.ammeetings.com/mexico/"
2705,"Interpolitex 2017 http://www.interpolitex.ru/"
2706,"Transport & Logistics Antwerp 2017 http://www.easyfairs.com/transport-logistics-2017/transport-logistics-2017/"
2707,"Equip Auto 2017 http://en.equipauto.com/"
2708,"Prolight + Sound Middle East http://www.palme-middleeast.com/"
2709,"Vision-X 2017 http://www.vision-x.ae"
2710,"International trade fair for plastics processing(Fakuma) http://www.fakuma-messe.de"
2711,"Aerospace Meetings Casablanca http://casablanca.bciaerospace.com/en/"
2712,"A+A 2017 - Safety, Security and Health at Work International Trade Fair with Congress http://www.aplusa-online.com/"
2713,"interlift 2017 http://www.interlift.de/"
2714,"BIG+BIH 2017 - Bangkok International Gift Fair and Bangkok International Houseware Fair http://www.bigandbih.com"
2715,"X International Exhibition LABComplEX. Analytics. Laboratory. Biotechnologies. HI-TECH (Labcomplex) http://labcomplex.com/?page_id=1761&lang=en"
2716,"Light Middle East 2017(LME 2017) http://www.lightme.net/"
2717,"VIII International Exhibition of Equipment and Technologies for the Pharmaceutical Industry (PHARMATechExpo) http://www.pharmatechexpo.com.ua/"
2718,"TIFF 2017 - Thailand International Furniture Fair http://www.thailandfurniturefair.com"
2719,"ad:tech tokyo 2017 http://www.adtech-tokyo.com/"
2720,"Cleanzone http://cleanzone.messefrankfurt.com/"
2721,"BEZPEKA - Intenatinal Tarde Show of Security Industry http://www.bezpeka.ua/"
2722,"POL-ECO-SYSTEM 2017 - International Trade Fair of Environmental Protection http://www.polecosystem.pl/"
2723,"WASMA - 14th International exhibition of equipment and technologies for  waste management, recycling and water treatment http://www.wasma.ru/en-GB"
2724,"GasSUF - 15th International exhibition of NGV vehicles and refueling equipment http://www.gassuf.ru/"
2725,"RADIEX2017 (Environmental Radioactivity Measures & Radioactive  waste Disposal International Exhibition) http://www.radiex.jp/"
2726,"International trade fair for visual communication(viscom duesseldorf 2017) http://viscom-messe.com"
2727,"30th Indonesian International Hospital Expo(Hospital Expo 2017) http://www.hospital-expo.com/"
2728,"EMS WORLD EXPO 2017 http://emsworldexpo.com/"
2729,"China Kids Expo - China International Baby Articles Fair 2017 http://china-kids-expo.com/"
2730,"NACS Show http://www.nacsonline.com/NACSShow/Pages/default.aspx"
2731,"Construction Technology Fair in Chubu http://www.kgf-chubu.com/"
2732,"Global Sources Gifts & Home http://www.globalsources.com/TRADESHOW/HONGKONG-GIFTS-HOME-PRODUCTS.HTM?source=GSE_GSE_freelisting_HK037&WT.mc_id=8010012"
2733,"Global Sources Mobile Electronics http://www.globalsources.com/TRADESHOW/HONGKONG-MOBILE-ELECTRONICS.HTM?source=GSE_GSE_freelisting_HK036&WT.mc_id=8010011"
2734,"Marble Show Antalya http://www.marbleshow.com/"
2735,"GIE+EXPO 2017: THE GREEN INDUSTRY AND EQUIPMENT EXPO(GIE+EXPO 2017) http://www.gie-expo.com/"
2736,"MECHATRONICS TECHNOLOGY JAPAN 2017(MECT2017) http://mect-japan.com/"
2737,"AQUA-THERM BAKU 2017 http://www.aquatherm.az"
2738,"MaMA http://www.mamafestival.com/fr/"
2739,"WorldBuild Baku 2017 - 23rd Azerbaijan International Construction Exhibition http://www.bakubuild.az/"
2740,"Securica Caspian 2017 - 10th Anniversary Caspian International Protection, Security and Rescue Exhibition http://www.cips.az/"
2741,"MEDICAL MYANMAR 2017 - PHARMA MYANMAR 2017 And HOSPITAL CONSTRUCTION MYANMAR 2017 http://www.medical-myanmar.com"
2742,"Airport Infrastructures & MRO Aviation Meetings(AIMA Africa) http://www.bciaerospace.com/aima/"
2743,"HOREX 2017 -  Hotel & Restaurant Fair http://www.horex.co.kr"
2744,"LCA CHINA - 4th Shanghai International Optical Lens Expo http://www.lcachina.com/en/index.asp"
2745,"BYGG REIS DEG 17 http://www.byggreisdeg.no"
2746,"KOAASHOW - Korea Automotive Industry Exhibition http://www.koaashow.com/"
2747,"Taiwan International Green Industry Show (TIGIS) http://www.greentaiwan.tw/"
2748,"Fruit Attraction -  International Trade Show for the Fruit and Vegetable Industry http://www.ifema.es/fruitattraction_06/"
2749,"Japan Grand Shoes Collection Spring 2018 (158th) http://www.csia.or.jp/tenjikai/"
2750,"PV Taiwan - Taiwan International Photovoltaic Exhibition http://www.pvtaiwan.com/"
2751,"Biwako Business Messe 2017 http://www.biwako-messe.com/"
2752,"China Toy Expo - 16th International Trade Fair for Toys and Preschool Educational Resources http://www.china-toy-expo.com"
2753,"Vietnamwood 2017 - 12th International Woodworking Industry Fair http://www.vietnamwoodexpo.com/"
2754,"HAWTEC2017(Hazardous Waste Control Technology Exhibition) http://www.hawtec.jp/"
2755,"2nd CareTEX KANSAI 2017 - Asia's Leading Exhibition for Nursing Care Industry http://caretex.org/"
2756,"2017 China International Energy-saving and New Energy Vehicle Exhibition(2017IEEVChina) http://www.evautoe.com"
2757,"American Dental Association Annual Session(ADA 2017) http://www.ada.org/session/"
2758,"FOR TOYS | FOR BABIES | FOR GAMES http://fortoys.cz/"
2759,"Abilmente Vicenza http://www.abilmente.org"
2760,"PMA Fresh Summit Convention + Expo http://www.pma.com/events/freshsummit/"
2761,"SIF2017 - Salon International Franchising http://www.montaunafranquicia.com/"
2762,"SUWA Area Industrial Messe 2017 http://suwamesse.jp/"
2763,"IFFAIR - 21st Ningbo International Fashion Fair http://www.iffair.cn/"
2764,"FIAC 2017 http://www.fiac.com/"
2765,"China Int'l Cafe Show Shanghai 2017(Cafe Show Shanghai 2017) http://www.cafeshowchina.com"
2766,"WasteMET Asia Symposium 2017(WMAS) http://sg.wastemet.asia"
2767,"Mobiliteits RAI http://www.mobiliteitsrai.nl/"
2768,"Manufacturing Myanmar 2017 http://manufacturingmyanmar.com/"
2769,"MEGA SHOW Part 1 http://www.mega-show.com"
2770,"40th International Hospitality Exhibition(Host Milan) http://www.host.fieramilano.it/"
2771,"Busworld Kortrijk http://kortrijk.busworld.org/"
2772,"Designers' Open 2017- Design Festival Leipzig http://www.designersopen.de/"
2773,"Manila FAME 2017 http://www.manilafame.com"
2774,"SUBCON MYANMAR 2017 http://www.subconmyanmar.com/"
2775,"San Mateo Christmas Cash & Carry Gift Show http://www.candcshows.com/539/san-francisco-christmas-cash-and-carry-show-home.htm"
2776,"CEE 2017 - China Education Expo Beijing http://www.chinaeducationexpo.com"
2777,"FNCE 2017 - Food & Nutrition Conference & Expo 2017 http://www.eatright.org/fnce/"
2778,"Homebuilding & Renovating Show 2017 http://www.homebuildingshow.co.uk"
2779,"36th Jinhan Fair for Home & Gifts http://www.jinhanfair.com/"
2780,"CIHS - China International Hardware Show 2017 http://www.cihs.com.cn/"
2781,"NATEXPO http://natexpo.com/"
2782,"WETEX 2017 - 19th Water, Energy, Technology & Environment Exhibition http://www.wetex.ae/"
2783,"Saudi Build 2017 - 29th International Trade Exhibition for Construction Materials, Building & Environmental Technology http://www.saudibuild-expo.com/"
2784,"Home & Building Show - 7th International Exhibition for Design & Construction http://www.homeshow-oman.com"
2785,"SIEW 2017 - Singapore International Energy Week http://www.siew.sg"
2786,"KHIMIA 2017 - 20th International Exhibition for the Chemical Industry and Science http://www.chemistry-expo.ru/en/"
2787,"ExpoCoating Moscow - 15h International exhibition of technologies, equipment and materials for surface treatment and coatings application http://www.expocoating.ru"
2788,"FASTTEC - 15th International Trade Exhibition of fasteners http://www.fasttec.ru/en-GB"
2789,"AIRTEC 2017 - 12th International Aerospace Supply Fair http://airtec.aero/exhibition/"
2790,"Mashex 2017 - 20th International exhibition for sheet metal working and pipe bending technologies http://www.mashex.ru/"
2791,"Dental-Expo Saint-Petersburg - 10th International exhibition of equipment, instruments, materials and services for dentistry http://dental-expo.primexpo.ru/"
2792,"Korea Machinery Fair 2017(KOMAF 2017) http://www.komaf.org/"
2793,"Space Tech Expo Europe 2017 http://www.spacetechexpo.eu/"
2794,"MADEX 2017 - International Maritime Defense Industry Exhibition http://www.marineweek.org"
2795,"Obuv. Mir Kozhi 2017 Autumn - International Exhibition for Shoes and Leather Products http://www.obuv-expo.ru/en/"
2796,"Testing & Control - 14th International Exhibition of Testing and Measuring Equipment Testing & Control http://www.testing-control.ru/"
2797,"PCVEXPO 2017 - 16h International Exhibition for Pumps, Compressors, Valves, Actuators and Engines http://www.pcvexpo.ru/"
2798,"MEDTRADE 2017 http://www.medtrade.com"
2799,"Engine Expo 2017 http://www.engine-expo.com/usa/index.php"
2800,"IPF Japan 2017 (International Plastic Fair) (9th) http://www.ipfjapan.jp/"
2801,"CPhI Worldwide 2017 http://www.cphi.com/"
2802,"ICSE 2017 http://www.cphi.com/europe/"
2803,"P-MEC Europe http://www.cphi.com/europe/"
2804,"Expo F - International trade fair for hardware, tools, fasteners & metalworking http://www.expo-f.com/"
2805,"Automotive Testing Expo 2017 http://www.testing-expo.com/usa/"
2806,"Pollutec Maroc 2017 - 9th International Exhibition of Equipment, Technologies, and Services for the Environment http://www.pollutec-maroc.com"
2807,"BuildTech Asia 2017 - International Building Technology Expo http://www.buildtechasia.com"
2808,"EuroMold 2017 http://www.euromold.com/"
2809,"TISSUE-ME 2017 - 4th International Exhibition for Tissue Paper, Hygiene Products & Converting Industries http://tissueme.com/"
2810,"PAPER-ME 2017 - 9th International Exhibition for Paper, Board, Tissue & Packaging Industry http://www.papermideast.com/"
2811,"Kormarine 2017(Kormarine) http://www.kormarine.net/"
2812,"TOOL TECH 2017 - Seoul International Tool Exhibition 2017 http://www.tooltechkorea.com"
2813,"KOREA MACHINERY FAIR 2017(KOMAF 2017) http://www.komaf.org/"
2814,"Korea Metal Week 2017 - International Metal Industry Technology Exhibition http://www.korea-metal.com/"
2815,"ITB ASIA 2017 http://www.itb-asia.com/"
2816,"2nd International B2B Tourism Trade Fair(CZECH TRAVELMARKET) http://czechtravelmarket.cz/en/"
2817,"Food Week Korea http://www.koreafoodweek.com"
2818,"WorldFood Ukraine 2017 http://www.worldfood.com.ua/"
2819,"IRAN HVAC&R 2017 - 16th International Exhibition of Heating, Cooling, Ventilation, Air Conditioning, and Refrigerating systems http://www.iranhvac.com/"
2820,"HOME & TEX - Home Textile and Decoration Products http://www.cnrhometex.com"
2821,"International Jewellery Tokyo Autumn http://www.ijt-aki.jp"
2822,"Waste & Recycling Expo Canada / Municipal Equipment Expo Canada http://www.municipalexpo.ca/"
2823,"ALUMINIUM USA http://www.aluminum-us.com"
2824,"Medical Creation Fukushima 2017 http://fmdipa.jp/mcf/"
2825,"INDAGRA - International trade fair of equipment and products in agriculture, horticulture, viticulture and animal husbandry http://www.indagra.ro/"
2826,"Securika St. Petersburg - 26th International exhibition of security and fire protection equipment and products http://securika-spb.ru/"
2827,"Tallinn FoodFair(TFF) http://www.profexpo.ee/foodfair"
2828,"Dentech China 2017 - 21st China International Exhibition & Symposium on Dental Equipment, Technology & Products http://www.dentech.com.cn"
2829,"Foodtech Eurasia 2017 http://www.foodtechistanbul.com/"
2830,"Eurasia Packaging Istanbul 2017 - 23rd International Packaging Industry Fair http://www.packagingfair.com/"
2831,"RENEXPO Poland 2017 - 7th International Trade Fair and Conferences for Renewable Energy and Energy Efficiency http://www.renexpo-warsaw.com/"
2832,"InterCHARM 2017 http://www.intercharm.ru/en/autumn/"
2833,"MyanmarWater 2017 http://www.myanwater.com"
2834,"Eco Expo Asia - International Trade Fair on Environmental Protection http://www.hktdc.com/fair/ecoexpoasia-en/"
2835,"2017 KAOHSIUNG FOOD SHOW http://www.foodkh.com.tw"
2836,"5th MED Ports 2017 (5MEDP) http://www.transportevents.com/ForthcomingEventsdetails.aspx?EventID=EVE141"
2837,"Ota R&D Fair http://www.pio-ota.jp/ota-r-and-d-fair/7/"
2838,"Technology Transfer Exhibition ""TECHNO FAIR 2017"" in Hokuriku (Toyama, Ishikawa, Fukui) http://www.technofair.jp/"
2839,"Food Japan 2017 - 6th ASEAN Exhibition of Oishii Japanese Food & Beverage http://www.oishii-world.com/"
2840,"indiapack/pacprocess 2017 http://www.packtech-india.com/"
2841,"dti - drink technology India 2017 http://www.drinktechnology-india.com/"
2842,"FIERACAVALLI 2017 http://www.fieracavalli.it/"
2843,"2017 IAE -  2017 International Agriculture Exhibition http://www.iae.or.kr"
2844,"19th INDUSMACH AFRICA 2017 http://expogr.com/kenyaind/"
2845,"BIG 3 AFRICA 2017 http://big3africa.com/"
2846,"MEGA SHOW Part 2 http://www.mega-show.com/"
2847,"Global Sources Fashion http://www.globalsources.com/TRADESHOW/HONGKONG-FASHION.HTM?source=GSE_GSE_freelisting_HK038&WT.mc_id=8010013"
